0.000000 	 0.000000 	 0.000000 	 0.000000 
0.309017 	 0.031411 	 0.003142 	 0.000314 
0.587785 	 0.062791 	 0.006283 	 0.000628 
0.809017 	 0.094108 	 0.009425 	 0.000942 
0.951057 	 0.125333 	 0.012566 	 0.001257 
1.000000 	 0.156434 	 0.015707 	 0.001571 
0.951057 	 0.187381 	 0.018848 	 0.001885 
0.809017 	 0.218143 	 0.021989 	 0.002199 
0.587785 	 0.248690 	 0.025130 	 0.002513 
0.309017 	 0.278991 	 0.028271 	 0.002827 
0.000000 	 0.309017 	 0.031411 	 0.003142 
0.000000 	 0.338738 	 0.034551 	 0.003456 
0.000000 	 0.368125 	 0.037690 	 0.003770 
0.000000 	 0.397148 	 0.040829 	 0.004084 
0.000000 	 0.425779 	 0.043968 	 0.004398 
0.000000 	 0.453990 	 0.047106 	 0.004712 
0.000000 	 0.481754 	 0.050244 	 0.005027 
0.000000 	 0.509041 	 0.053382 	 0.005341 
0.000000 	 0.535827 	 0.056519 	 0.005655 
0.000000 	 0.562083 	 0.059655 	 0.005969 
0.000000 	 0.587785 	 0.062791 	 0.006283 
0.000000 	 0.612907 	 0.065926 	 0.006597 
0.000000 	 0.637424 	 0.069060 	 0.006911 
0.000000 	 0.661312 	 0.072194 	 0.007226 
0.000000 	 0.684547 	 0.075327 	 0.007540 
0.000000 	 0.707107 	 0.078459 	 0.007854 
0.000000 	 0.728969 	 0.081591 	 0.008168 
0.000000 	 0.750111 	 0.084721 	 0.008482 
0.000000 	 0.770513 	 0.087851 	 0.008796 
0.000000 	 0.790155 	 0.090980 	 0.009110 
0.000000 	 0.809017 	 0.094108 	 0.009425 
0.000000 	 0.827081 	 0.097235 	 0.009739 
0.000000 	 0.844328 	 0.100362 	 0.010053 
0.000000 	 0.860742 	 0.103487 	 0.010367 
0.000000 	 0.876307 	 0.106611 	 0.010681 
0.000000 	 0.891007 	 0.109734 	 0.010995 
0.000000 	 0.904827 	 0.112856 	 0.011309 
0.000000 	 0.917755 	 0.115977 	 0.011624 
0.000000 	 0.929776 	 0.119097 	 0.011938 
0.000000 	 0.940881 	 0.122216 	 0.012252 
0.000000 	 0.951057 	 0.125333 	 0.012566 
0.000000 	 0.960294 	 0.128449 	 0.012880 
0.000000 	 0.968583 	 0.131564 	 0.013194 
0.000000 	 0.975917 	 0.134678 	 0.013508 
0.000000 	 0.982287 	 0.137790 	 0.013823 
0.000000 	 0.987688 	 0.140901 	 0.014137 
0.000000 	 0.992115 	 0.144011 	 0.014451 
0.000000 	 0.995562 	 0.147119 	 0.014765 
0.000000 	 0.998027 	 0.150226 	 0.015079 
0.000000 	 0.999507 	 0.153331 	 0.015393 
0.000000 	 1.000000 	 0.156434 	 0.015707 
0.000000 	 0.999507 	 0.159537 	 0.016021 
0.000000 	 0.998027 	 0.162637 	 0.016336 
0.000000 	 0.995562 	 0.165736 	 0.016650 
0.000000 	 0.992115 	 0.168833 	 0.016964 
0.000000 	 0.987688 	 0.171929 	 0.017278 
0.000000 	 0.982287 	 0.175023 	 0.017592 
0.000000 	 0.975917 	 0.178115 	 0.017906 
0.000000 	 0.968583 	 0.181206 	 0.018220 
0.000000 	 0.960294 	 0.184294 	 0.018534 
0.000000 	 0.951057 	 0.187381 	 0.018848 
0.000000 	 0.940881 	 0.190466 	 0.019163 
0.000000 	 0.929776 	 0.193549 	 0.019477 
0.000000 	 0.917755 	 0.196631 	 0.019791 
0.000000 	 0.904827 	 0.199710 	 0.020105 
0.000000 	 0.891007 	 0.202787 	 0.020419 
0.000000 	 0.876307 	 0.205863 	 0.020733 
0.000000 	 0.860742 	 0.208936 	 0.021047 
0.000000 	 0.844328 	 0.212007 	 0.021361 
0.000000 	 0.827081 	 0.215076 	 0.021675 
0.000000 	 0.809017 	 0.218143 	 0.021989 
0.000000 	 0.790155 	 0.221208 	 0.022303 
0.000000 	 0.770513 	 0.224271 	 0.022618 
0.000000 	 0.750111 	 0.227331 	 0.022932 
0.000000 	 0.728969 	 0.230389 	 0.023246 
0.000000 	 0.707107 	 0.233445 	 0.023560 
0.000000 	 0.684547 	 0.236499 	 0.023874 
0.000000 	 0.661312 	 0.239550 	 0.024188 
0.000000 	 0.637424 	 0.242599 	 0.024502 
0.000000 	 0.612907 	 0.245646 	 0.024816 
0.000000 	 0.587785 	 0.248690 	 0.025130 
0.000000 	 0.562083 	 0.251732 	 0.025444 
0.000000 	 0.535827 	 0.254771 	 0.025758 
0.000000 	 0.509041 	 0.257807 	 0.026072 
0.000000 	 0.481754 	 0.260842 	 0.026386 
0.000000 	 0.453990 	 0.263873 	 0.026700 
0.000000 	 0.425779 	 0.266902 	 0.027014 
0.000000 	 0.397148 	 0.269928 	 0.027328 
0.000000 	 0.368125 	 0.272952 	 0.027642 
0.000000 	 0.338738 	 0.275973 	 0.027957 
0.000000 	 0.309017 	 0.278991 	 0.028271 
0.000000 	 0.278991 	 0.282007 	 0.028585 
0.000000 	 0.248690 	 0.285019 	 0.028899 
0.000000 	 0.218143 	 0.288029 	 0.029213 
0.000000 	 0.187381 	 0.291036 	 0.029527 
0.000000 	 0.156434 	 0.294040 	 0.029841 
0.000000 	 0.125333 	 0.297042 	 0.030155 
0.000000 	 0.094108 	 0.300040 	 0.030469 
0.000000 	 0.062791 	 0.303035 	 0.030783 
0.000000 	 0.031411 	 0.306028 	 0.031097 
0.000000 	 0.000000 	 0.309017 	 0.031411 
0.000000 	 0.000000 	 0.312003 	 0.031725 
0.000000 	 0.000000 	 0.314987 	 0.032039 
0.000000 	 0.000000 	 0.317967 	 0.032353 
0.000000 	 0.000000 	 0.320944 	 0.032667 
0.000000 	 0.000000 	 0.323917 	 0.032981 
0.000000 	 0.000000 	 0.326888 	 0.033295 
0.000000 	 0.000000 	 0.329855 	 0.033609 
0.000000 	 0.000000 	 0.332820 	 0.033923 
0.000000 	 0.000000 	 0.335780 	 0.034237 
0.000000 	 0.000000 	 0.338738 	 0.034551 
0.000000 	 0.000000 	 0.341692 	 0.034865 
0.000000 	 0.000000 	 0.344643 	 0.035179 
0.000000 	 0.000000 	 0.347590 	 0.035493 
0.000000 	 0.000000 	 0.350534 	 0.035807 
0.000000 	 0.000000 	 0.353475 	 0.036120 
0.000000 	 0.000000 	 0.356412 	 0.036434 
0.000000 	 0.000000 	 0.359345 	 0.036748 
0.000000 	 0.000000 	 0.362275 	 0.037062 
0.000000 	 0.000000 	 0.365202 	 0.037376 
0.000000 	 0.000000 	 0.368125 	 0.037690 
0.000000 	 0.000000 	 0.371044 	 0.038004 
0.000000 	 0.000000 	 0.373959 	 0.038318 
0.000000 	 0.000000 	 0.376871 	 0.038632 
0.000000 	 0.000000 	 0.379779 	 0.038946 
0.000000 	 0.000000 	 0.382683 	 0.039260 
0.000000 	 0.000000 	 0.385584 	 0.039574 
0.000000 	 0.000000 	 0.388481 	 0.039888 
0.000000 	 0.000000 	 0.391374 	 0.040202 
0.000000 	 0.000000 	 0.394263 	 0.040515 
0.000000 	 0.000000 	 0.397148 	 0.040829 
0.000000 	 0.000000 	 0.400029 	 0.041143 
0.000000 	 0.000000 	 0.402906 	 0.041457 
0.000000 	 0.000000 	 0.405780 	 0.041771 
0.000000 	 0.000000 	 0.408649 	 0.042085 
0.000000 	 0.000000 	 0.411514 	 0.042399 
0.000000 	 0.000000 	 0.414376 	 0.042713 
0.000000 	 0.000000 	 0.417233 	 0.043027 
0.000000 	 0.000000 	 0.420086 	 0.043340 
0.000000 	 0.000000 	 0.422935 	 0.043654 
0.000000 	 0.000000 	 0.425779 	 0.043968 
0.000000 	 0.000000 	 0.428620 	 0.044282 
0.000000 	 0.000000 	 0.431456 	 0.044596 
0.000000 	 0.000000 	 0.434288 	 0.044910 
0.000000 	 0.000000 	 0.437116 	 0.045224 
0.000000 	 0.000000 	 0.439939 	 0.045537 
0.000000 	 0.000000 	 0.442758 	 0.045851 
0.000000 	 0.000000 	 0.445573 	 0.046165 
0.000000 	 0.000000 	 0.448383 	 0.046479 
0.000000 	 0.000000 	 0.451189 	 0.046793 
0.000000 	 0.000000 	 0.453990 	 0.047106 
0.000000 	 0.000000 	 0.456787 	 0.047420 
0.000000 	 0.000000 	 0.459580 	 0.047734 
0.000000 	 0.000000 	 0.462368 	 0.048048 
0.000000 	 0.000000 	 0.465151 	 0.048362 
0.000000 	 0.000000 	 0.467930 	 0.048675 
0.000000 	 0.000000 	 0.470704 	 0.048989 
0.000000 	 0.000000 	 0.473473 	 0.049303 
0.000000 	 0.000000 	 0.476238 	 0.049617 
0.000000 	 0.000000 	 0.478998 	 0.049931 
0.000000 	 0.000000 	 0.481754 	 0.050244 
0.000000 	 0.000000 	 0.484504 	 0.050558 
0.000000 	 0.000000 	 0.487250 	 0.050872 
0.000000 	 0.000000 	 0.489991 	 0.051186 
0.000000 	 0.000000 	 0.492727 	 0.051499 
0.000000 	 0.000000 	 0.495459 	 0.051813 
0.000000 	 0.000000 	 0.498185 	 0.052127 
0.000000 	 0.000000 	 0.500907 	 0.052441 
0.000000 	 0.000000 	 0.503623 	 0.052754 
0.000000 	 0.000000 	 0.506335 	 0.053068 
0.000000 	 0.000000 	 0.509041 	 0.053382 
0.000000 	 0.000000 	 0.511743 	 0.053695 
0.000000 	 0.000000 	 0.514440 	 0.054009 
0.000000 	 0.000000 	 0.517131 	 0.054323 
0.000000 	 0.000000 	 0.519817 	 0.054636 
0.000000 	 0.000000 	 0.522499 	 0.054950 
0.000000 	 0.000000 	 0.525175 	 0.055264 
0.000000 	 0.000000 	 0.527846 	 0.055578 
0.000000 	 0.000000 	 0.530511 	 0.055891 
0.000000 	 0.000000 	 0.533172 	 0.056205 
0.000000 	 0.000000 	 0.535827 	 0.056519 
0.000000 	 0.000000 	 0.538477 	 0.056832 
0.000000 	 0.000000 	 0.541121 	 0.057146 
0.000000 	 0.000000 	 0.543760 	 0.057459 
0.000000 	 0.000000 	 0.546394 	 0.057773 
0.000000 	 0.000000 	 0.549023 	 0.058087 
0.000000 	 0.000000 	 0.551646 	 0.058400 
0.000000 	 0.000000 	 0.554263 	 0.058714 
0.000000 	 0.000000 	 0.556876 	 0.059028 
0.000000 	 0.000000 	 0.559482 	 0.059341 
0.000000 	 0.000000 	 0.562083 	 0.059655 
0.000000 	 0.000000 	 0.564679 	 0.059968 
0.000000 	 0.000000 	 0.567269 	 0.060282 
0.000000 	 0.000000 	 0.569853 	 0.060596 
0.000000 	 0.000000 	 0.572432 	 0.060909 
0.000000 	 0.000000 	 0.575005 	 0.061223 
0.000000 	 0.000000 	 0.577573 	 0.061536 
0.000000 	 0.000000 	 0.580134 	 0.061850 
0.000000 	 0.000000 	 0.582690 	 0.062163 
0.000000 	 0.000000 	 0.585241 	 0.062477 
0.000000 	 0.000000 	 0.587785 	 0.062791 
0.000000 	 0.000000 	 0.590324 	 0.063104 
0.000000 	 0.000000 	 0.592857 	 0.063418 
0.000000 	 0.000000 	 0.595384 	 0.063731 
0.000000 	 0.000000 	 0.597905 	 0.064045 
0.000000 	 0.000000 	 0.600420 	 0.064358 
0.000000 	 0.000000 	 0.602930 	 0.064672 
0.000000 	 0.000000 	 0.605433 	 0.064985 
0.000000 	 0.000000 	 0.607930 	 0.065299 
0.000000 	 0.000000 	 0.610422 	 0.065612 
0.000000 	 0.000000 	 0.612907 	 0.065926 
